# Time	S	X1	X2	X3	X4	X5	X6	P1	P2	Compartments[compartment]	Values[Keq]	Values[Km_sp]	Values[Vf]	Values[MAR1]	Values[MAR2]	Values[MAR3]	Values[MAR4]	Values[MAR5]	Values[MAR6]	Values[MAR7]	Values[MAR8]	Values[dG1]	Values[dG2]	Values[dG4]	Values[dG5]	Values[dG6]	Values[dG7]	Values[dG8]	Values[dG3]	
1095	1336.18	428.782	126.284	75.9525	42.3662	56.3894	77.3056	19.9539	30.0396	1	1	50	100	0.320902	0.294518	0.601442	0.557799	0.470987	0.446528	1.37092	0.388583	-2.80661	-3.01846	-1.44145	-1.85917	-1.99085	0.779014	-2.33406	-1.25543	
1100	1336.2	428.788	126.285	75.9531	42.3665	56.3898	77.306	19.954	30.0397	1	1	50	100	0.320901	0.294517	0.601441	0.557798	0.470986	0.446527	1.37092	0.388582	-2.80662	-3.01847	-1.44145	-1.85917	-1.99085	0.779008	-2.33407	-1.25544	
1105	1336.22	428.793	126.286	75.9537	42.3667	56.3903	77.3064	19.9541	30.0398	1	1	50	100	0.3209	0.294516	0.60144	0.557797	0.470985	0.446527	1.37092	0.388581	-2.80662	-3.01848	-1.44145	-1.85918	-1.99085	0.779002	-2.33407	-1.25544	
1110	1336.24	428.799	126.288	75.9543	42.367	56.3907	77.3068	19.9542	30.0399	1	1	50	100	0.320899	0.294515	0.601439	0.557796	0.470984	0.446526	1.37091	0.388581	-2.80663	-3.01849	-1.44146	-1.85918	-1.99086	0.778995	-2.33408	-1.25544	
1115	1336.26	428.804	126.289	75.9548	42.3673	56.3912	77.3072	19.9543	30.04	1	1	50	100	0.320898	0.294514	0.601438	0.557795	0.470984	0.446526	1.37091	0.38858	-2.80664	-3.01849	-1.44146	-1.85918	-1.99086	0.778989	-2.33408	-1.25545	
1120	1336.28	428.809	126.29	75.9554	42.3675	56.3916	77.3076	19.9544	30.0401	1	1	50	100	0.320897	0.294513	0.601438	0.557795	0.470983	0.446525	1.37091	0.388579	-2.80665	-3.0185	-1.44146	-1.85919	-1.99086	0.778984	-2.33409	-1.25545	
1125	1336.3	428.814	126.291	75.9559	42.3677	56.392	77.308	19.9544	30.0402	1	1	50	100	0.320896	0.294512	0.601437	0.557794	0.470982	0.446525	1.3709	0.388578	-2.80666	-3.01851	-1.44147	-1.85919	-1.99086	0.778978	-2.33409	-1.25545	
1130	1336.32	428.819	126.292	75.9564	42.368	56.3924	77.3083	19.9545	30.0403	1	1	50	100	0.320895	0.294511	0.601436	0.557793	0.470981	0.446524	1.3709	0.388578	-2.80666	-3.01852	-1.44147	-1.85919	-1.99087	0.778973	-2.3341	-1.25546	
1135	1336.34	428.824	126.293	75.9569	42.3682	56.3927	77.3087	19.9546	30.0404	1	1	50	100	0.320894	0.29451	0.601435	0.557793	0.470981	0.446524	1.3709	0.388577	-2.80667	-3.01853	-1.44147	-1.8592	-1.99087	0.778967	-2.3341	-1.25546	
1140	1336.36	428.828	126.294	75.9574	42.3684	56.3931	77.309	19.9547	30.0405	1	1	50	100	0.320893	0.294509	0.601435	0.557792	0.47098	0.446524	1.3709	0.388576	-2.80668	-3.01854	-1.44148	-1.8592	-1.99087	0.778962	-2.3341	-1.25546	
1145	1336.38	428.832	126.295	75.9578	42.3686	56.3934	77.3094	19.9548	30.0406	1	1	50	100	0.320892	0.294508	0.601434	0.557791	0.47098	0.446523	1.37089	0.388576	-2.80668	-3.01854	-1.44148	-1.8592	-1.99087	0.778957	-2.33411	-1.25547	
1150	1336.39	428.837	126.295	75.9583	42.3688	56.3938	77.3097	19.9548	30.0406	1	1	50	100	0.320891	0.294507	0.601433	0.557791	0.470979	0.446523	1.37089	0.388575	-2.80669	-3.01855	-1.44148	-1.85921	-1.99088	0.778953	-2.33411	-1.25547	
1155	1336.41	428.841	126.296	75.9587	42.369	56.3941	77.31	19.9549	30.0407	1	1	50	100	0.320891	0.294506	0.601433	0.55779	0.470978	0.446522	1.37089	0.388575	-2.80669	-3.01856	-1.44149	-1.85921	-1.99088	0.778948	-2.33411	-1.25547	
1160	1336.42	428.845	126.297	75.9591	42.3692	56.3944	77.3103	19.955	30.0408	1	1	50	100	0.32089	0.294505	0.601432	0.557789	0.470978	0.446522	1.37089	0.388574	-2.8067	-3.01856	-1.44149	-1.85921	-1.99088	0.778944	-2.33412	-1.25547	
1165	1336.44	428.849	126.298	75.9595	42.3694	56.3947	77.3106	19.955	30.0408	1	1	50	100	0.320889	0.294505	0.601432	0.557789	0.470977	0.446522	1.37088	0.388574	-2.80671	-3.01857	-1.44149	-1.85922	-1.99088	0.778939	-2.33412	-1.25548	
1170	1336.45	428.852	126.299	75.9599	42.3696	56.395	77.3108	19.9551	30.0409	1	1	50	100	0.320888	0.294504	0.601431	0.557788	0.470977	0.446521	1.37088	0.388573	-2.80671	-3.01858	-1.44149	-1.85922	-1.99088	0.778935	-2.33413	-1.25548	
1175	1336.47	428.856	126.299	75.9603	42.3697	56.3953	77.3111	19.9551	30.041	1	1	50	100	0.320888	0.294503	0.601431	0.557788	0.470976	0.446521	1.37088	0.388573	-2.80672	-3.01858	-1.44149	-1.85922	-1.99089	0.778931	-2.33413	-1.25548	
1180	1336.48	428.859	126.3	75.9607	42.3699	56.3956	77.3114	19.9552	30.041	1	1	50	100	0.320887	0.294502	0.60143	0.557787	0.470976	0.446521	1.37088	0.388572	-2.80672	-3.01859	-1.4415	-1.85922	-1.99089	0.778927	-2.33413	-1.25548	
1185	1336.49	428.863	126.301	75.961	42.3701	56.3959	77.3116	19.9553	30.0411	1	1	50	100	0.320886	0.294502	0.60143	0.557787	0.470975	0.44652	1.37087	0.388572	-2.80673	-3.0186	-1.4415	-1.85923	-1.99089	0.778923	-2.33413	-1.25548	
1190	1336.51	428.866	126.301	75.9614	42.3702	56.3961	77.3119	19.9553	30.0412	1	1	50	100	0.320886	0.294501	0.601429	0.557786	0.470975	0.44652	1.37087	0.388571	-2.80673	-3.0186	-1.4415	-1.85923	-1.99089	0.77892	-2.33414	-1.25549	
1195	1336.52	428.869	126.302	75.9617	42.3704	56.3964	77.3121	19.9554	30.0412	1	1	50	100	0.320885	0.2945	0.601429	0.557786	0.470974	0.44652	1.37087	0.388571	-2.80674	-3.01861	-1.4415	-1.85923	-1.99089	0.778916	-2.33414	-1.25549	
1200	1336.53	428.872	126.303	75.962	42.3705	56.3966	77.3123	19.9554	30.0413	1	1	50	100	0.320885	0.2945	0.601428	0.557785	0.470974	0.446519	1.37087	0.38857	-2.80674	-3.01861	-1.44151	-1.85923	-1.99089	0.778913	-2.33414	-1.25549	
1205	1336.54	428.875	126.303	75.9623	42.3707	56.3969	77.3126	19.9555	30.0413	1	1	50	100	0.320884	0.294499	0.601428	0.557785	0.470973	0.446519	1.37087	0.38857	-2.80674	-3.01862	-1.44151	-1.85924	-1.9909	0.778909	-2.33415	-1.25549	
1210	1336.55	428.878	126.304	75.9626	42.3708	56.3971	77.3128	19.9555	30.0414	1	1	50	100	0.320884	0.294499	0.601427	0.557785	0.470973	0.446519	1.37086	0.388569	-2.80675	-3.01862	-1.44151	-1.85924	-1.9909	0.778906	-2.33415	-1.25549	
1215	1336.56	428.881	126.305	75.9629	42.3709	56.3973	77.313	19.9556	30.0414	1	1	50	100	0.320883	0.294498	0.601427	0.557784	0.470973	0.446519	1.37086	0.388569	-2.80675	-3.01863	-1.44151	-1.85924	-1.9909	0.778903	-2.33415	-1.2555	
1220	1336.58	428.884	126.305	75.9632	42.3711	56.3976	77.3132	19.9556	30.0415	1	1	50	100	0.320883	0.294497	0.601426	0.557784	0.470972	0.446518	1.37086	0.388569	-2.80676	-3.01863	-1.44151	-1.85924	-1.9909	0.7789	-2.33415	-1.2555	
1225	1336.59	428.886	126.306	75.9635	42.3712	56.3978	77.3134	19.9556	30.0415	1	1	50	100	0.320882	0.294497	0.601426	0.557783	0.470972	0.446518	1.37086	0.388568	-2.80676	-3.01864	-1.44151	-1.85924	-1.9909	0.778897	-2.33416	-1.2555	
1230	1336.6	428.889	126.306	75.9638	42.3713	56.398	77.3136	19.9557	30.0416	1	1	50	100	0.320882	0.294496	0.601426	0.557783	0.470972	0.446518	1.37086	0.388568	-2.80676	-3.01864	-1.44152	-1.85925	-1.9909	0.778894	-2.33416	-1.2555	
1235	1336.6	428.891	126.307	75.964	42.3714	56.3982	77.3138	19.9557	30.0416	1	1	50	100	0.320881	0.294496	0.601425	0.557783	0.470971	0.446518	1.37086	0.388568	-2.80677	-3.01864	-1.44152	-1.85925	-1.9909	0.778891	-2.33416	-1.2555	
1240	1336.61	428.894	126.307	75.9643	42.3715	56.3984	77.3139	19.9558	30.0417	1	1	50	100	0.320881	0.294495	0.601425	0.557782	0.470971	0.446517	1.37085	0.388567	-2.80677	-3.01865	-1.44152	-1.85925	-1.99091	0.778889	-2.33416	-1.2555	
1245	1336.62	428.896	126.308	75.9645	42.3716	56.3985	77.3141	19.9558	30.0417	1	1	50	100	0.32088	0.294495	0.601425	0.557782	0.470971	0.446517	1.37085	0.388567	-2.80677	-3.01865	-1.44152	-1.85925	-1.99091	0.778886	-2.33416	-1.2555	
1250	1336.63	428.898	126.308	75.9648	42.3718	56.3987	77.3143	19.9558	30.0418	1	1	50	100	0.32088	0.294494	0.601424	0.557782	0.47097	0.446517	1.37085	0.388567	-2.80678	-3.01866	-1.44152	-1.85925	-1.99091	0.778884	-2.33417	-1.25551	
1255	1336.64	428.9	126.309	75.965	42.3719	56.3989	77.3144	19.9559	30.0418	1	1	50	100	0.320879	0.294494	0.601424	0.557781	0.47097	0.446517	1.37085	0.388566	-2.80678	-3.01866	-1.44152	-1.85925	-1.99091	0.778881	-2.33417	-1.25551	
1260	1336.65	428.902	126.309	75.9652	42.372	56.3991	77.3146	19.9559	30.0418	1	1	50	100	0.320879	0.294494	0.601424	0.557781	0.47097	0.446517	1.37085	0.388566	-2.80678	-3.01866	-1.44152	-1.85926	-1.99091	0.778879	-2.33417	-1.25551	
1265	1336.66	428.904	126.309	75.9654	42.3721	56.3992	77.3148	19.9559	30.0419	1	1	50	100	0.320879	0.294493	0.601423	0.557781	0.470969	0.446516	1.37085	0.388566	-2.80679	-3.01867	-1.44153	-1.85926	-1.99091	0.778876	-2.33417	-1.25551	
1270	1336.66	428.906	126.31	75.9656	42.3722	56.3994	77.3149	19.956	30.0419	1	1	50	100	0.320878	0.294493	0.601423	0.55778	0.470969	0.446516	1.37085	0.388566	-2.80679	-3.01867	-1.44153	-1.85926	-1.99091	0.778874	-2.33417	-1.25551	
1275	1336.67	428.908	126.31	75.9658	42.3722	56.3995	77.315	19.956	30.0419	1	1	50	100	0.320878	0.294492	0.601423	0.55778	0.470969	0.446516	1.37085	0.388565	-2.80679	-3.01867	-1.44153	-1.85926	-1.99091	0.778872	-2.33418	-1.25551	
1280	1336.68	428.91	126.311	75.966	42.3723	56.3997	77.3152	19.956	30.042	1	1	50	100	0.320878	0.294492	0.601422	0.55778	0.470969	0.446516	1.37084	0.388565	-2.8068	-3.01868	-1.44153	-1.85926	-1.99091	0.77887	-2.33418	-1.25551	
1285	1336.69	428.912	126.311	75.9662	42.3724	56.3998	77.3153	19.9561	30.042	1	1	50	100	0.320877	0.294492	0.601422	0.55778	0.470968	0.446516	1.37084	0.388565	-2.8068	-3.01868	-1.44153	-1.85926	-1.99092	0.778868	-2.33418	-1.25551	
1290	1336.69	428.914	126.311	75.9664	42.3725	56.4	77.3154	19.9561	30.042	1	1	50	100	0.320877	0.294491	0.601422	0.557779	0.470968	0.446516	1.37084	0.388565	-2.8068	-3.01868	-1.44153	-1.85926	-1.99092	0.778866	-2.33418	-1.25552	
1295	1336.7	428.915	126.312	75.9666	42.3726	56.4001	77.3156	19.9561	30.0421	1	1	50	100	0.320877	0.294491	0.601422	0.557779	0.470968	0.446515	1.37084	0.388564	-2.8068	-3.01869	-1.44153	-1.85927	-1.99092	0.778864	-2.33418	-1.25552	
1300	1336.71	428.917	126.312	75.9668	42.3727	56.4002	77.3157	19.9561	30.0421	1	1	50	100	0.320876	0.294491	0.601421	0.557779	0.470968	0.446515	1.37084	0.388564	-2.80681	-3.01869	-1.44153	-1.85927	-1.99092	0.778862	-2.33418	-1.25552	
1305	1336.71	428.919	126.312	75.9669	42.3727	56.4004	77.3158	19.9562	30.0421	1	1	50	100	0.320876	0.29449	0.601421	0.557779	0.470967	0.446515	1.37084	0.388564	-2.80681	-3.01869	-1.44154	-1.85927	-1.99092	0.77886	-2.33418	-1.25552	
1310	1336.72	428.92	126.313	75.9671	42.3728	56.4005	77.3159	19.9562	30.0422	1	1	50	100	0.320876	0.29449	0.601421	0.557779	0.470967	0.446515	1.37084	0.388564	-2.80681	-3.01869	-1.44154	-1.85927	-1.99092	0.778859	-2.33419	-1.25552	
1315	1336.72	428.922	126.313	75.9672	42.3729	56.4006	77.316	19.9562	30.0422	1	1	50	100	0.320875	0.29449	0.601421	0.557778	0.470967	0.446515	1.37084	0.388563	-2.80681	-3.0187	-1.44154	-1.85927	-1.99092	0.778857	-2.33419	-1.25552	
1320	1336.73	428.923	126.313	75.9674	42.3729	56.4007	77.3161	19.9562	30.0422	1	1	50	100	0.320875	0.294489	0.601421	0.557778	0.470967	0.446515	1.37084	0.388563	-2.80681	-3.0187	-1.44154	-1.85927	-1.99092	0.778855	-2.33419	-1.25552	
1325	1336.73	428.924	126.314	75.9675	42.373	56.4008	77.3163	19.9563	30.0422	1	1	50	100	0.320875	0.294489	0.60142	0.557778	0.470967	0.446515	1.37084	0.388563	-2.80682	-3.0187	-1.44154	-1.85927	-1.99092	0.778854	-2.33419	-1.25552	
1330	1336.74	428.926	126.314	75.9677	42.3731	56.4009	77.3164	19.9563	30.0423	1	1	50	100	0.320875	0.294489	0.60142	0.557778	0.470966	0.446514	1.37083	0.388563	-2.80682	-3.0187	-1.44154	-1.85927	-1.99092	0.778852	-2.33419	-1.25552	
1335	1336.74	428.927	126.314	75.9678	42.3731	56.401	77.3165	19.9563	30.0423	1	1	50	100	0.320874	0.294489	0.60142	0.557777	0.470966	0.446514	1.37083	0.388563	-2.80682	-3.01871	-1.44154	-1.85927	-1.99092	0.778851	-2.33419	-1.25552	
1340	1336.75	428.928	126.314	75.968	42.3732	56.4012	77.3165	19.9563	30.0423	1	1	50	100	0.320874	0.294488	0.60142	0.557777	0.470966	0.446514	1.37083	0.388562	-2.80682	-3.01871	-1.44154	-1.85928	-1.99092	0.77885	-2.33419	-1.25552	
1345	1336.75	428.93	126.315	75.9681	42.3733	56.4012	77.3166	19.9564	30.0423	1	1	50	100	0.320874	0.294488	0.60142	0.557777	0.470966	0.446514	1.37083	0.388562	-2.80682	-3.01871	-1.44154	-1.85928	-1.99092	0.778848	-2.33419	-1.25553	
1350	1336.76	428.931	126.315	75.9682	42.3733	56.4013	77.3167	19.9564	30.0424	1	1	50	100	0.320874	0.294488	0.601419	0.557777	0.470966	0.446514	1.37083	0.388562	-2.80683	-3.01871	-1.44154	-1.85928	-1.99092	0.778847	-2.3342	-1.25553	
1355	1336.76	428.932	126.315	75.9683	42.3734	56.4014	77.3168	19.9564	30.0424	1	1	50	100	0.320873	0.294488	0.601419	0.557777	0.470965	0.446514	1.37083	0.388562	-2.80683	-3.01871	-1.44154	-1.85928	-1.99093	0.778845	-2.3342	-1.25553	
1360	1336.77	428.933	126.315	75.9684	42.3734	56.4015	77.3169	19.9564	30.0424	1	1	50	100	0.320873	0.294487	0.601419	0.557777	0.470965	0.446514	1.37083	0.388562	-2.80683	-3.01872	-1.44154	-1.85928	-1.99093	0.778844	-2.3342	-1.25553	
1365	1336.77	428.934	126.316	75.9686	42.3735	56.4016	77.317	19.9564	30.0424	1	1	50	100	0.320873	0.294487	0.601419	0.557776	0.470965	0.446514	1.37083	0.388562	-2.80683	-3.01872	-1.44155	-1.85928	-1.99093	0.778843	-2.3342	-1.25553	
1370	1336.78	428.935	126.316	75.9687	42.3735	56.4017	77.3171	19.9564	30.0424	1	1	50	100	0.320873	0.294487	0.601419	0.557776	0.470965	0.446514	1.37083	0.388562	-2.80683	-3.01872	-1.44155	-1.85928	-1.99093	0.778842	-2.3342	-1.25553	
1375	1336.78	428.936	126.316	75.9688	42.3736	56.4018	77.3171	19.9565	30.0425	1	1	50	100	0.320873	0.294487	0.601419	0.557776	0.470965	0.446513	1.37083	0.388561	-2.80683	-3.01872	-1.44155	-1.85928	-1.99093	0.778841	-2.3342	-1.25553	
1380	1336.78	428.937	126.316	75.9689	42.3736	56.4019	77.3172	19.9565	30.0425	1	1	50	100	0.320872	0.294486	0.601418	0.557776	0.470965	0.446513	1.37083	0.388561	-2.80683	-3.01872	-1.44155	-1.85928	-1.99093	0.77884	-2.3342	-1.25553	
1385	1336.79	428.938	126.316	75.969	42.3737	56.4019	77.3173	19.9565	30.0425	1	1	50	100	0.320872	0.294486	0.601418	0.557776	0.470965	0.446513	1.37083	0.388561	-2.80684	-3.01872	-1.44155	-1.85928	-1.99093	0.778839	-2.3342	-1.25553	
1390	1336.79	428.939	126.317	75.9691	42.3737	56.402	77.3173	19.9565	30.0425	1	1	50	100	0.320872	0.294486	0.601418	0.557776	0.470964	0.446513	1.37083	0.388561	-2.80684	-3.01873	-1.44155	-1.85928	-1.99093	0.778838	-2.3342	-1.25553	
1395	1336.79	428.94	126.317	75.9692	42.3738	56.4021	77.3174	19.9565	30.0425	1	1	50	100	0.320872	0.294486	0.601418	0.557776	0.470964	0.446513	1.37083	0.388561	-2.80684	-3.01873	-1.44155	-1.85928	-1.99093	0.778837	-2.3342	-1.25553	
1400	1336.8	428.941	126.317	75.9693	42.3738	56.4021	77.3175	19.9565	30.0425	1	1	50	100	0.320872	0.294486	0.601418	0.557776	0.470964	0.446513	1.37083	0.388561	-2.80684	-3.01873	-1.44155	-1.85928	-1.99093	0.778836	-2.3342	-1.25553	
1405	1336.8	428.942	126.317	75.9693	42.3738	56.4022	77.3175	19.9566	30.0426	1	1	50	100	0.320872	0.294486	0.601418	0.557775	0.470964	0.446513	1.37082	0.388561	-2.80684	-3.01873	-1.44155	-1.85929	-1.99093	0.778835	-2.3342	-1.25553	
1410	1336.8	428.942	126.317	75.9694	42.3739	56.4023	77.3176	19.9566	30.0426	1	1	50	100	0.320871	0.294485	0.601418	0.557775	0.470964	0.446513	1.37082	0.388561	-2.80684	-3.01873	-1.44155	-1.85929	-1.99093	0.778834	-2.33421	-1.25553	
1415	1336.81	428.943	126.317	75.9695	42.3739	56.4023	77.3177	19.9566	30.0426	1	1	50	100	0.320871	0.294485	0.601418	0.557775	0.470964	0.446513	1.37082	0.38856	-2.80684	-3.01873	-1.44155	-1.85929	-1.99093	0.778833	-2.33421	-1.25553	
1420	1336.81	428.944	126.318	75.9696	42.3739	56.4024	77.3177	19.9566	30.0426	1	1	50	100	0.320871	0.294485	0.601417	0.557775	0.470964	0.446513	1.37082	0.38856	-2.80684	-3.01873	-1.44155	-1.85929	-1.99093	0.778832	-2.33421	-1.25553	
1425	1336.81	428.945	126.318	75.9697	42.374	56.4025	77.3178	19.9566	30.0426	1	1	50	100	0.320871	0.294485	0.601417	0.557775	0.470964	0.446513	1.37082	0.38856	-2.80685	-3.01874	-1.44155	-1.85929	-1.99093	0.778831	-2.33421	-1.25553	
1430	1336.82	428.945	126.318	75.9697	42.374	56.4025	77.3178	19.9566	30.0426	1	1	50	100	0.320871	0.294485	0.601417	0.557775	0.470964	0.446513	1.37082	0.38856	-2.80685	-3.01874	-1.44155	-1.85929	-1.99093	0.77883	-2.33421	-1.25553	
1435	1336.82	428.946	126.318	75.9698	42.374	56.4026	77.3179	19.9566	30.0426	1	1	50	100	0.320871	0.294485	0.601417	0.557775	0.470964	0.446512	1.37082	0.38856	-2.80685	-3.01874	-1.44155	-1.85929	-1.99093	0.77883	-2.33421	-1.25554	
1440	1336.82	428.947	126.318	75.9699	42.3741	56.4026	77.3179	19.9566	30.0426	1	1	50	100	0.320871	0.294485	0.601417	0.557775	0.470963	0.446512	1.37082	0.38856	-2.80685	-3.01874	-1.44155	-1.85929	-1.99093	0.778829	-2.33421	-1.25554	
1445	1336.82	428.947	126.318	75.9699	42.3741	56.4027	77.318	19.9566	30.0427	1	1	50	100	0.32087	0.294484	0.601417	0.557775	0.470963	0.446512	1.37082	0.38856	-2.80685	-3.01874	-1.44155	-1.85929	-1.99093	0.778828	-2.33421	-1.25554	
1450	1336.83	428.948	126.318	75.97	42.3741	56.4027	77.318	19.9567	30.0427	1	1	50	100	0.32087	0.294484	0.601417	0.557774	0.470963	0.446512	1.37082	0.38856	-2.80685	-3.01874	-1.44155	-1.85929	-1.99093	0.778828	-2.33421	-1.25554	
1455	1336.83	428.948	126.319	75.9701	42.3742	56.4028	77.3181	19.9567	30.0427	1	1	50	100	0.32087	0.294484	0.601417	0.557774	0.470963	0.446512	1.37082	0.38856	-2.80685	-3.01874	-1.44155	-1.85929	-1.99093	0.778827	-2.33421	-1.25554	
1460	1336.83	428.949	126.319	75.9701	42.3742	56.4028	77.3181	19.9567	30.0427	1	1	50	100	0.32087	0.294484	0.601417	0.557774	0.470963	0.446512	1.37082	0.38856	-2.80685	-3.01874	-1.44155	-1.85929	-1.99093	0.778826	-2.33421	-1.25554	
1465	1336.83	428.949	126.319	75.9702	42.3742	56.4029	77.3181	19.9567	30.0427	1	1	50	100	0.32087	0.294484	0.601417	0.557774	0.470963	0.446512	1.37082	0.388559	-2.80685	-3.01874	-1.44156	-1.85929	-1.99093	0.778826	-2.33421	-1.25554	
1470	1336.83	428.95	126.319	75.9702	42.3742	56.4029	77.3182	19.9567	30.0427	1	1	50	100	0.32087	0.294484	0.601417	0.557774	0.470963	0.446512	1.37082	0.388559	-2.80685	-3.01874	-1.44156	-1.85929	-1.99093	0.778825	-2.33421	-1.25554	
1475	1336.84	428.951	126.319	75.9703	42.3743	56.4029	77.3182	19.9567	30.0427	1	1	50	100	0.32087	0.294484	0.601416	0.557774	0.470963	0.446512	1.37082	0.388559	-2.80685	-3.01875	-1.44156	-1.85929	-1.99094	0.778825	-2.33421	-1.25554	
1480	1336.84	428.951	126.319	75.9703	42.3743	56.403	77.3183	19.9567	30.0427	1	1	50	100	0.32087	0.294484	0.601416	0.557774	0.470963	0.446512	1.37082	0.388559	-2.80685	-3.01875	-1.44156	-1.85929	-1.99094	0.778824	-2.33421	-1.25554	
1485	1336.84	428.952	126.319	75.9704	42.3743	56.403	77.3183	19.9567	30.0427	1	1	50	100	0.32087	0.294484	0.601416	0.557774	0.470963	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.85929	-1.99094	0.778823	-2.33421	-1.25554	
1490	1336.84	428.952	126.319	75.9704	42.3743	56.4031	77.3183	19.9567	30.0427	1	1	50	100	0.32087	0.294483	0.601416	0.557774	0.470963	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.85929	-1.99094	0.778823	-2.33421	-1.25554	
1495	1336.84	428.952	126.319	75.9705	42.3744	56.4031	77.3184	19.9567	30.0428	1	1	50	100	0.32087	0.294483	0.601416	0.557774	0.470963	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.85929	-1.99094	0.778822	-2.33421	-1.25554	
1500	1336.85	428.953	126.319	75.9705	42.3744	56.4031	77.3184	19.9567	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557774	0.470963	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.85929	-1.99094	0.778822	-2.33421	-1.25554	
1505	1336.85	428.953	126.32	75.9706	42.3744	56.4032	77.3184	19.9567	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557774	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.85929	-1.99094	0.778821	-2.33422	-1.25554	
1510	1336.85	428.954	126.32	75.9706	42.3744	56.4032	77.3185	19.9568	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557774	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.85929	-1.99094	0.778821	-2.33422	-1.25554	
1515	1336.85	428.954	126.32	75.9707	42.3744	56.4032	77.3185	19.9568	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557774	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.85929	-1.99094	0.77882	-2.33422	-1.25554	
1520	1336.85	428.955	126.32	75.9707	42.3745	56.4033	77.3185	19.9568	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557773	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.8593	-1.99094	0.77882	-2.33422	-1.25554	
1525	1336.85	428.955	126.32	75.9708	42.3745	56.4033	77.3185	19.9568	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557773	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.8593	-1.99094	0.77882	-2.33422	-1.25554	
1530	1336.86	428.955	126.32	75.9708	42.3745	56.4033	77.3186	19.9568	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557773	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.8593	-1.99094	0.778819	-2.33422	-1.25554	
1535	1336.86	428.956	126.32	75.9708	42.3745	56.4033	77.3186	19.9568	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557773	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01875	-1.44156	-1.8593	-1.99094	0.778819	-2.33422	-1.25554	
1540	1336.86	428.956	126.32	75.9709	42.3745	56.4034	77.3186	19.9568	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557773	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01876	-1.44156	-1.8593	-1.99094	0.778818	-2.33422	-1.25554	
1545	1336.86	428.956	126.32	75.9709	42.3745	56.4034	77.3186	19.9568	30.0428	1	1	50	100	0.320869	0.294483	0.601416	0.557773	0.470962	0.446512	1.37082	0.388559	-2.80686	-3.01876	-1.44156	-1.8593	-1.99094	0.778818	-2.33422	-1.25554	
1550	1336.86	428.957	126.32	75.9709	42.3746	56.4034	77.3187	19.9568	30.0428	1	1	50	100	0.320869	0.294482	0.601416	0.557773	0.470962	0.446511	1.37082	0.388558	-2.80686	-3.01876	-1.44156	-1.8593	-1.99094	0.778818	-2.33422	-1.25554	
1555	1336.86	428.957	126.32	75.971	42.3746	56.4035	77.3187	19.9568	30.0428	1	1	50	100	0.320869	0.294482	0.601415	0.557773	0.470962	0.446511	1.37081	0.388558	-2.80686	-3.01876	-1.44156	-1.8593	-1.99094	0.778817	-2.33422	-1.25554	
1560	1336.86	428.957	126.32	75.971	42.3746	56.4035	77.3187	19.9568	30.0428	1	1	50	100	0.320869	0.294482	0.601415	0.557773	0.470962	0.446511	1.37081	0.388558	-2.80686	-3.01876	-1.44156	-1.8593	-1.99094	0.778817	-2.33422	-1.25554	
1565	1336.86	428.958	126.32	75.971	42.3746	56.4035	77.3187	19.9568	30.0428	1	1	50	100	0.320869	0.294482	0.601415	0.557773	0.470962	0.446511	1.37081	0.388558	-2.80686	-3.01876	-1.44156	-1.8593	-1.99094	0.778817	-2.33422	-1.25554	
1570	1336.87	428.958	126.32	75.9711	42.3746	56.4035	77.3188	19.9568	30.0428	1	1	50	100	0.320868	0.294482	0.601415	0.557773	0.470962	0.446511	1.37081	0.388558	-2.80686	-3.01876	-1.44156	-1.8593	-1.99094	0.778816	-2.33422	-1.25554	
1575	1336.87	428.958	126.321	75.9711	42.3746	56.4036	77.3188	19.9568	30.0429	1	1	50	100	0.320868	0.294482	0.601415	0.557773	0.470962	0.446511	1.37081	0.388558	-2.80687	-3.01876	-1.44156	-1.8593	-1.99094	0.778816	-2.33422	-1.25554	
