# Time	pmRNA	P0	P1	P2	bPn	Compartments[compartment]	Values[Total PER]	
0.74	0.483855	0.216945	0.17538	0.129648	0.242377	1	0.764349	
0.75	0.488225	0.217045	0.174731	0.129002	0.241687	1	0.762465	
0.76	0.492581	0.217156	0.174094	0.128364	0.240995	1	0.760609	
0.77	0.496923	0.217277	0.173469	0.127736	0.240299	1	0.758781	
0.78	0.501251	0.217409	0.172855	0.127116	0.239601	1	0.75698	
0.79	0.505565	0.217551	0.172252	0.126504	0.2389	1	0.755207	
0.8	0.509865	0.217703	0.171662	0.1259	0.238197	1	0.753461	
0.81	0.514153	0.217865	0.171082	0.125304	0.237491	1	0.751742	
0.82	0.518427	0.218037	0.170513	0.124716	0.236784	1	0.75005	
0.83	0.522687	0.218218	0.169956	0.124136	0.236074	1	0.748385	
0.84	0.526935	0.21841	0.16941	0.123563	0.235363	1	0.746746	
0.85	0.53117	0.218611	0.168874	0.122998	0.23465	1	0.745134	
0.86	0.535393	0.218822	0.16835	0.12244	0.233936	1	0.743548	
0.87	0.539603	0.219042	0.167836	0.121889	0.233221	1	0.741988	
0.88	0.543801	0.219271	0.167332	0.121346	0.232504	1	0.740454	
0.89	0.547986	0.21951	0.16684	0.120809	0.231787	1	0.738946	
0.9	0.552159	0.219758	0.166358	0.120279	0.231069	1	0.737463	
0.91	0.556321	0.220015	0.165886	0.119756	0.23035	1	0.736007	
0.92	0.56047	0.220282	0.165424	0.119239	0.22963	1	0.734576	
0.93	0.564608	0.220557	0.164973	0.118729	0.22891	1	0.73317	
0.94	0.568734	0.220841	0.164532	0.118226	0.22819	1	0.731789	
0.95	0.572849	0.221133	0.1641	0.117729	0.22747	1	0.730433	
0.96	0.576952	0.221435	0.163679	0.117238	0.22675	1	0.729102	
0.97	0.581044	0.221745	0.163268	0.116754	0.22603	1	0.727796	
0.98	0.585125	0.222064	0.162866	0.116276	0.22531	1	0.726515	
0.99	0.589195	0.222391	0.162474	0.115803	0.22459	1	0.725258	
1	0.593254	0.222726	0.162091	0.115337	0.223871	1	0.724026	
1.01	0.597303	0.22307	0.161718	0.114877	0.223152	1	0.722817	
1.02	0.60134	0.223422	0.161354	0.114422	0.222434	1	0.721633	
1.03	0.605368	0.223782	0.161	0.113974	0.221717	1	0.720473	
1.04	0.609384	0.224151	0.160654	0.113531	0.221001	1	0.719337	
1.05	0.613391	0.224527	0.160318	0.113094	0.220285	1	0.718224	
1.06	0.617387	0.224911	0.159991	0.112662	0.219571	1	0.717136	
1.07	0.621372	0.225303	0.159673	0.112236	0.218858	1	0.71607	
1.08	0.625348	0.225703	0.159363	0.111816	0.218146	1	0.715028	
1.09	0.629314	0.226111	0.159062	0.111401	0.217435	1	0.714009	
1.1	0.63327	0.226526	0.15877	0.110991	0.216726	1	0.713014	
1.11	0.637216	0.226949	0.158487	0.110587	0.216018	1	0.712041	
1.12	0.641153	0.22738	0.158212	0.110188	0.215312	1	0.711092	
1.13	0.64508	0.227818	0.157946	0.109795	0.214607	1	0.710165	
1.14	0.648997	0.228263	0.157687	0.109406	0.213904	1	0.70926	
1.15	0.652905	0.228716	0.157437	0.109023	0.213203	1	0.708379	
1.16	0.656804	0.229175	0.157196	0.108645	0.212504	1	0.707519	
1.17	0.660693	0.229643	0.156962	0.108271	0.211806	1	0.706682	
1.18	0.664573	0.230117	0.156736	0.107903	0.211111	1	0.705867	
1.19	0.668444	0.230598	0.156518	0.10754	0.210418	1	0.705074	
1.2	0.672307	0.231086	0.156308	0.107182	0.209727	1	0.704303	
1.21	0.67616	0.231582	0.156106	0.106829	0.209038	1	0.703554	
1.22	0.680004	0.232084	0.155912	0.10648	0.208351	1	0.702827	
1.23	0.68384	0.232593	0.155725	0.106137	0.207667	1	0.702121	
1.24	0.687667	0.233109	0.155545	0.105798	0.206985	1	0.701437	
1.25	0.691485	0.233631	0.155374	0.105464	0.206306	1	0.700774	
1.26	0.695294	0.23416	0.155209	0.105134	0.205629	1	0.700132	
1.27	0.699096	0.234696	0.155052	0.104809	0.204954	1	0.699512	
1.28	0.702888	0.235238	0.154902	0.104489	0.204283	1	0.698912	
1.29	0.706673	0.235787	0.154759	0.104174	0.203614	1	0.698334	
1.3	0.710449	0.236342	0.154624	0.103863	0.202947	1	0.697776	
1.31	0.714217	0.236904	0.154495	0.103556	0.202284	1	0.697239	
1.32	0.717977	0.237471	0.154373	0.103254	0.201623	1	0.696722	
1.33	0.721729	0.238046	0.154259	0.102956	0.200965	1	0.696226	
1.34	0.725473	0.238626	0.154151	0.102663	0.20031	1	0.69575	
1.35	0.729208	0.239212	0.154049	0.102374	0.199658	1	0.695295	
1.36	0.732936	0.239805	0.153955	0.10209	0.19901	1	0.694859	
1.37	0.736657	0.240404	0.153867	0.10181	0.198364	1	0.694444	
1.38	0.740369	0.241008	0.153786	0.101534	0.197721	1	0.694049	
1.39	0.744074	0.241619	0.153711	0.101262	0.197081	1	0.693673	
1.4	0.747771	0.242235	0.153642	0.100995	0.196445	1	0.693317	
1.41	0.751461	0.242857	0.15358	0.100732	0.195811	1	0.692981	
1.42	0.755143	0.243486	0.153524	0.100473	0.195181	1	0.692664	
1.43	0.758817	0.244119	0.153475	0.100218	0.194555	1	0.692367	
1.44	0.762484	0.244759	0.153431	0.0999667	0.193931	1	0.692088	
1.45	0.766144	0.245404	0.153394	0.0997199	0.193311	1	0.69183	
1.46	0.769797	0.246055	0.153363	0.0994771	0.192695	1	0.69159	
1.47	0.773442	0.246711	0.153338	0.0992383	0.192081	1	0.691369	
1.48	0.777081	0.247373	0.153318	0.0990035	0.191472	1	0.691167	
1.49	0.780712	0.248041	0.153305	0.0987726	0.190865	1	0.690983	
1.5	0.784336	0.248713	0.153297	0.0985457	0.190262	1	0.690819	
1.51	0.787953	0.249391	0.153296	0.0983226	0.189663	1	0.690673	
1.52	0.791563	0.250075	0.153299	0.0981034	0.189067	1	0.690545	
1.53	0.795166	0.250764	0.153309	0.097888	0.188475	1	0.690436	
1.54	0.798762	0.251458	0.153324	0.0976764	0.187887	1	0.690345	
1.55	0.802352	0.252157	0.153345	0.0974686	0.187302	1	0.690272	
1.56	0.805935	0.252861	0.153371	0.0972646	0.186721	1	0.690217	
1.57	0.809511	0.25357	0.153402	0.0970643	0.186143	1	0.69018	
1.58	0.81308	0.254285	0.153439	0.0968676	0.18557	1	0.690161	
1.59	0.816643	0.255004	0.153481	0.0966747	0.184999	1	0.69016	
1.6	0.820199	0.255729	0.153529	0.0964854	0.184433	1	0.690176	
1.61	0.823749	0.256458	0.153581	0.0962997	0.183871	1	0.69021	
1.62	0.827292	0.257193	0.153639	0.0961176	0.183312	1	0.690262	
1.63	0.830829	0.257932	0.153702	0.095939	0.182757	1	0.69033	
1.64	0.834359	0.258676	0.15377	0.095764	0.182206	1	0.690416	
1.65	0.837884	0.259425	0.153843	0.0955925	0.181659	1	0.690519	
1.66	0.841401	0.260178	0.153921	0.0954245	0.181115	1	0.69064	
1.67	0.844913	0.260937	0.154004	0.09526	0.180576	1	0.690777	
1.68	0.848418	0.2617	0.154092	0.0950989	0.18004	1	0.690931	
1.69	0.851917	0.262467	0.154185	0.0949413	0.179509	1	0.691102	
1.7	0.855411	0.263239	0.154282	0.094787	0.178981	1	0.69129	
1.71	0.858897	0.264016	0.154384	0.0946361	0.178457	1	0.691494	
1.72	0.862378	0.264797	0.154491	0.0944885	0.177937	1	0.691714	
1.73	0.865853	0.265583	0.154603	0.0943443	0.177421	1	0.691951	
1.74	0.869322	0.266373	0.154719	0.0942034	0.176909	1	0.692205	
1.75	0.872785	0.267168	0.154839	0.0940657	0.176401	1	0.692475	
1.76	0.876243	0.267967	0.154965	0.0939313	0.175897	1	0.69276	
1.77	0.879694	0.26877	0.155094	0.0938002	0.175397	1	0.693062	
1.78	0.883139	0.269578	0.155228	0.0936722	0.174901	1	0.69338	
1.79	0.886579	0.27039	0.155367	0.0935474	0.174409	1	0.693714	
1.8	0.890013	0.271206	0.155509	0.0934258	0.173922	1	0.694063	
1.81	0.893441	0.272026	0.155657	0.0933074	0.173438	1	0.694428	
1.82	0.896864	0.272851	0.155808	0.093192	0.172958	1	0.694809	
1.83	0.900281	0.27368	0.155963	0.0930798	0.172482	1	0.695205	
1.84	0.903693	0.274513	0.156123	0.0929706	0.17201	1	0.695617	
1.85	0.907098	0.275349	0.156287	0.0928645	0.171543	1	0.696044	
1.86	0.910499	0.27619	0.156455	0.0927614	0.171079	1	0.696486	
1.87	0.913894	0.277035	0.156627	0.0926613	0.17062	1	0.696943	
1.88	0.917283	0.277884	0.156803	0.0925643	0.170164	1	0.697416	
1.89	0.920667	0.278737	0.156983	0.0924702	0.169713	1	0.697903	
1.9	0.924046	0.279594	0.157167	0.092379	0.169265	1	0.698406	
1.91	0.927419	0.280455	0.157355	0.0922908	0.168822	1	0.698923	
1.92	0.930787	0.281319	0.157547	0.0922055	0.168383	1	0.699455	
1.93	0.93415	0.282188	0.157742	0.0921231	0.167948	1	0.700001	
1.94	0.937508	0.28306	0.157942	0.0920436	0.167517	1	0.700562	
1.95	0.94086	0.283936	0.158145	0.0919669	0.16709	1	0.701138	
1.96	0.944207	0.284816	0.158352	0.0918931	0.166668	1	0.701728	
1.97	0.947549	0.285699	0.158562	0.091822	0.166249	1	0.702332	
1.98	0.950886	0.286586	0.158777	0.0917538	0.165834	1	0.702951	
1.99	0.954217	0.287477	0.158995	0.0916884	0.165424	1	0.703584	
2	0.957544	0.288371	0.159216	0.0916257	0.165017	1	0.704231	
2.01	0.960866	0.28927	0.159441	0.0915657	0.164615	1	0.704891	
2.02	0.964182	0.290171	0.15967	0.0915084	0.164217	1	0.705566	
2.03	0.967494	0.291076	0.159902	0.0914539	0.163823	1	0.706255	
2.04	0.970801	0.291985	0.160137	0.091402	0.163433	1	0.706957	
2.05	0.974103	0.292897	0.160376	0.0913529	0.163047	1	0.707673	
2.06	0.977399	0.293813	0.160619	0.0913063	0.162665	1	0.708403	
2.07	0.980692	0.294732	0.160864	0.0912624	0.162287	1	0.709146	
2.08	0.983979	0.295655	0.161113	0.0912211	0.161914	1	0.709903	
2.09	0.987261	0.296581	0.161366	0.0911824	0.161544	1	0.710673	
2.1	0.990539	0.29751	0.161622	0.0911463	0.161178	1	0.711456	
2.11	0.993812	0.298443	0.16188	0.0911127	0.160817	1	0.712253	
2.12	0.99708	0.299379	0.162143	0.0910817	0.160459	1	0.713063	
2.13	1.00034	0.300318	0.162408	0.0910532	0.160106	1	0.713885	
2.14	1.0036	0.301261	0.162676	0.0910272	0.159757	1	0.714721	
2.15	1.00686	0.302207	0.162948	0.0910037	0.159411	1	0.71557	
2.16	1.01011	0.303156	0.163223	0.0909827	0.15907	1	0.716432	
2.17	1.01335	0.304108	0.163501	0.0909641	0.158733	1	0.717306	
2.18	1.01659	0.305064	0.163782	0.090948	0.1584	1	0.718193	
2.19	1.01983	0.306023	0.164065	0.0909343	0.15807	1	0.719093	
2.2	1.02306	0.306984	0.164352	0.090923	0.157745	1	0.720005	
2.21	1.02629	0.307949	0.164642	0.0909142	0.157424	1	0.72093	
2.22	1.02951	0.308917	0.164935	0.0909077	0.157107	1	0.721867	
2.23	1.03273	0.309889	0.165231	0.0909035	0.156794	1	0.722817	
2.24	1.03594	0.310863	0.165529	0.0909017	0.156485	1	0.723779	
2.25	1.03915	0.31184	0.165831	0.0909023	0.15618	1	0.724753	
2.26	1.04235	0.31282	0.166135	0.0909052	0.155878	1	0.725739	
2.27	1.04555	0.313803	0.166442	0.0909103	0.155581	1	0.726737	
2.28	1.04875	0.31479	0.166752	0.0909178	0.155288	1	0.727748	
2.29	1.05194	0.315779	0.167065	0.0909276	0.154998	1	0.72877	
2.3	1.05513	0.316771	0.16738	0.0909396	0.154713	1	0.729804	
2.31	1.05831	0.317766	0.167699	0.0909538	0.154432	1	0.73085	
2.32	1.06149	0.318764	0.168019	0.0909703	0.154154	1	0.731908	
2.33	1.06467	0.319765	0.168343	0.090989	0.153881	1	0.732977	
2.34	1.06784	0.320768	0.168669	0.0910099	0.153611	1	0.734058	
2.35	1.07101	0.321775	0.168998	0.091033	0.153345	1	0.735151	
2.36	1.07417	0.322784	0.169329	0.0910582	0.153083	1	0.736255	
2.37	1.07733	0.323796	0.169663	0.0910857	0.152825	1	0.73737	
2.38	1.08048	0.324811	0.17	0.0911152	0.152571	1	0.738497	
2.39	1.08363	0.325828	0.170339	0.0911469	0.152321	1	0.739635	
2.4	1.08678	0.326849	0.17068	0.0911808	0.152074	1	0.740784	
2.41	1.08992	0.327872	0.171024	0.0912167	0.151832	1	0.741945	
2.42	1.09306	0.328898	0.171371	0.0912547	0.151593	1	0.743116	
2.43	1.09619	0.329926	0.17172	0.0912949	0.151358	1	0.744299	
2.44	1.09932	0.330957	0.172071	0.091337	0.151127	1	0.745492	
2.45	1.10245	0.331991	0.172425	0.0913813	0.150899	1	0.746697	
2.46	1.10557	0.333028	0.172782	0.0914276	0.150676	1	0.747912	
2.47	1.10869	0.334067	0.17314	0.0914759	0.150456	1	0.749139	
2.48	1.1118	0.335108	0.173501	0.0915262	0.15024	1	0.750375	
2.49	1.11491	0.336152	0.173864	0.0915786	0.150028	1	0.751623	
2.5	1.11802	0.337199	0.17423	0.0916329	0.149819	1	0.752881	
2.51	1.12112	0.338249	0.174598	0.0916892	0.149614	1	0.75415	
2.52	1.12422	0.339301	0.174968	0.0917475	0.149413	1	0.755429	
2.53	1.12732	0.340355	0.17534	0.0918077	0.149216	1	0.756719	
2.54	1.13041	0.341412	0.175715	0.0918699	0.149022	1	0.758019	
2.55	1.1335	0.342471	0.176092	0.091934	0.148833	1	0.75933	
2.56	1.13658	0.343533	0.176471	0.0920001	0.148646	1	0.76065	
2.57	1.13966	0.344598	0.176852	0.092068	0.148464	1	0.761981	
2.58	1.14274	0.345664	0.177235	0.0921379	0.148285	1	0.763323	
2.59	1.14581	0.346734	0.177621	0.0922096	0.14811	1	0.764674	
2.6	1.14888	0.347805	0.178009	0.0922832	0.147938	1	0.766035	
2.61	1.15194	0.348879	0.178398	0.0923587	0.14777	1	0.767406	
2.62	1.15501	0.349956	0.17879	0.092436	0.147606	1	0.768787	
2.63	1.15806	0.351035	0.179184	0.0925152	0.147445	1	0.770179	
2.64	1.16112	0.352116	0.17958	0.0925962	0.147288	1	0.77158	
2.65	1.16417	0.353199	0.179978	0.092679	0.147134	1	0.77299	
2.66	1.16722	0.354285	0.180378	0.0927636	0.146984	1	0.774411	
2.67	1.17026	0.355373	0.18078	0.0928501	0.146837	1	0.775841	
2.68	1.1733	0.356464	0.181184	0.0929383	0.146694	1	0.777281	
2.69	1.17634	0.357556	0.18159	0.0930283	0.146555	1	0.77873	
2.7	1.17937	0.358651	0.181998	0.0931201	0.146419	1	0.780189	
2.71	1.1824	0.359749	0.182408	0.0932136	0.146287	1	0.781657	
2.72	1.18543	0.360848	0.18282	0.0933089	0.146158	1	0.783135	
2.73	1.18845	0.36195	0.183234	0.0934059	0.146032	1	0.784622	
2.74	1.19147	0.363054	0.183649	0.0935047	0.14591	1	0.786118	
2.75	1.19449	0.36416	0.184067	0.0936052	0.145792	1	0.787624	
2.76	1.1975	0.365269	0.184486	0.0937073	0.145677	1	0.789139	
2.77	1.20051	0.366379	0.184908	0.0938112	0.145565	1	0.790663	
2.78	1.20352	0.367492	0.185331	0.0939168	0.145457	1	0.792196	
2.79	1.20652	0.368607	0.185756	0.094024	0.145352	1	0.793739	
2.8	1.20952	0.369724	0.186183	0.094133	0.145251	1	0.79529	
2.81	1.21252	0.370843	0.186611	0.0942436	0.145153	1	0.79685	
2.82	1.21551	0.371965	0.187041	0.0943558	0.145058	1	0.79842	
2.83	1.2185	0.373088	0.187473	0.0944697	0.144967	1	0.799998	
2.84	1.22148	0.374214	0.187907	0.0945852	0.144879	1	0.801585	
2.85	1.22447	0.375341	0.188343	0.0947023	0.144794	1	0.803181	
2.86	1.22745	0.376471	0.18878	0.0948211	0.144713	1	0.804785	
