# Time	Values[period1stMaxTime]	Values[periodMaxTime]	Values[periodSumN]	Values[tau]	Values[tau_time_between]	
10.1632	0	0	0	0	0	
10.2918	0	0	0	0	0	
10.4205	0	0	0	0	0	
10.5491	0	0	0	0	0	
10.6778	0	0	0	0	0	
10.8064	0	0	0	0	0	
10.9351	0	0	0	0	0	
11.0637	0	0	0	0	0	
11.1924	0	0	0	0	0	
11.321	0	0	0	0	0	
11.4497	0	0	0	0	0	
11.5783	0	0	0	0	0	
11.707	0	0	0	0	0	
11.8356	0	0	0	0	0	
11.9643	0	0	0	0	0	
12.0929	0	0	0	0	0	
12.2216	0	0	0	0	0	
12.3502	0	0	0	0	0	
12.4789	0	0	0	0	0	
12.6075	0	0	0	0	0	
12.7362	0	0	0	0	0	
12.8648	0	0	0	0	0	
12.9934	0	0	0	0	0	
13.1221	0	0	0	0	0	
13.2507	0	0	0	0	0	
13.3794	0	0	0	0	0	
13.508	0	0	0	0	0	
13.6367	0	0	0	0	0	
13.7653	0	0	0	0	0	
13.894	0	0	0	0	0	
14.0226	0	0	0	0	0	
14.1513	0	0	0	0	0	
14.2799	0	0	0	0	0	
14.4086	0	0	0	0	0	
14.5372	0	0	0	0	0	
14.6659	0	0	0	0	0	
14.7945	0	0	0	0	0	
14.9232	0	0	0	0	0	
15.0518	0	0	0	0	0	
15.1805	0	0	0	0	0	
15.3091	0	0	0	0	0	
15.4378	0	0	0	0	0	
15.5664	0	0	0	0	0	
15.6951	0	0	0	0	0	
15.8237	0	0	0	0	0	
15.9524	0	0	0	0	0	
16.081	0	0	0	0	0	
16.2096	0	0	0	0	0	
16.3383	0	0	0	0	0	
16.4669	0	0	0	0	0	
16.5956	0	0	0	0	0	
16.7242	0	0	0	0	0	
16.8529	0	0	1	0	0	
16.9815	0	0	1	0	0	
17.1102	0	0	1	0	0	
17.2388	0	0	1	0	0	
17.3675	0	0	1	0	0	
17.4961	0	0	1	0	0	
17.6248	0	0	1	0	0	
17.7534	0	0	1	0	0	
17.8821	0	0	1	0	0	
18.0107	0	0	1	0	0	
18.1394	0	0	1	0	0	
18.268	0	0	1	0	0	
18.3967	0	0	1	0	0	
18.5253	0	0	1	0	0	
18.654	0	0	1	0	0	
18.7826	0	0	1	0	0	
18.9113	0	0	1	0	0	
19.0399	0	0	1	0	0	
19.1686	0	0	1	0	0	
19.2972	0	0	1	0	0	
19.4258	0	0	1	0	0	
19.5545	0	0	1	0	0	
19.6831	0	0	1	0	0	
19.8118	0	0	1	0	0	
19.9404	0	0	1	0	0	
20.0691	0	0	1	0	0	
20.1977	0	0	1	0	0	
20.3264	0	0	1	0	0	
20.455	0	0	1	0	0	
20.5837	0	0	1	0	0	
20.7123	0	0	1	0	0	
20.841	0	0	1	0	0	
20.9696	0	0	1	0	0	
21.0983	0	0	1	0	0	
21.2269	0	0	1	0	0	
21.3556	0	0	1	0	0	
21.4842	0	0	1	0	0	
21.6129	0	0	1	0	0	
21.7415	0	0	1	0	0	
21.8702	0	0	1	0	0	
21.9988	0	0	1	0	0	
22.1275	0	0	1	0	0	
22.2561	0	0	1	0	0	
22.3848	0	0	1	0	0	
22.5134	0	0	1	0	0	
22.642	0	0	1	0	0	
22.7707	0	0	1	0	0	
22.8993	0	0	1	0	0	
23.028	0	0	1	0	0	
23.1566	0	0	1	0	0	
23.2853	0	0	1	0	0	
23.4139	0	0	1	0	0	
23.5426	0	0	1	0	0	
23.6712	0	0	1	0	0	
23.7999	0	0	1	0	0	
23.9285	0	0	1	0	0	
24.0572	0	0	1	0	0	
24.1858	0	0	1	0	0	
24.3145	0	0	1	0	0	
24.4431	0	0	1	0	0	
24.5718	0	0	1	0	0	
24.7004	0	0	1	0	0	
24.8291	0	0	1	0	0	
24.9577	0	0	1	0	0	
25.0864	0	0	1	0	0	
25.215	0	0	1	0	0	
25.3437	0	0	1	0	0	
25.4723	0	0	1	0	0	
25.601	0	0	1	0	0	
25.7296	0	0	1	0	0	
25.8582	0	0	1	0	0	
25.9869	0	0	1	0	0	
26.1155	0	0	1	0	0	
26.2442	0	0	1	0	0	
26.3728	0	0	1	0	0	
26.5015	0	0	1	0	0	
26.6301	0	0	1	0	0	
26.7588	0	0	1	0	0	
26.8874	0	0	1	0	0	
27.0161	0	0	1	0	0	
27.1447	0	0	1	0	0	
27.2734	0	0	1	0	0	
27.402	0	0	1	0	0	
27.5307	0	0	1	0	0	
27.6593	0	0	1	0	0	
27.788	0	0	1	0	0	
27.9166	0	0	1	0	0	
28.0453	0	0	1	0	0	
28.1739	0	0	1	0	0	
28.3026	0	0	1	0	0	
28.4312	0	0	1	0	0	
28.5599	0	0	1	0	0	
28.6885	0	0	1	0	0	
28.8172	0	0	1	0	0	
28.9458	0	0	1	0	0	
29.0744	0	0	1	0	0	
29.2031	0	0	1	0	0	
29.3317	0	0	1	0	0	
29.4604	0	0	1	0	0	
29.589	0	0	1	0	0	
29.7177	0	0	1	0	0	
29.8463	0	0	1	0	0	
29.975	0	0	1	0	0	
30.1036	0	0	1	0	0	
30.2323	0	0	1	0	0	
30.3609	0	0	1	0	0	
30.4896	0	0	1	0	0	
30.6182	0	0	1	0	0	
30.7469	0	0	1	0	0	
30.8755	0	0	1	0	0	
31.0042	0	0	1	0	0	
31.1328	0	0	1	0	0	
31.2615	0	0	1	0	0	
31.3901	0	0	1	0	0	
31.5188	0	0	1	0	0	
31.6474	0	0	1	0	0	
31.7761	0	0	1	0	0	
31.9047	0	0	1	0	0	
32.0334	0	0	1	0	0	
32.162	0	0	1	0	0	
32.2906	0	0	1	0	0	
32.4193	0	0	1	0	0	
32.5479	0	0	1	0	0	
32.6766	0	0	1	0	0	
32.8052	0	0	1	0	0	
32.9339	0	0	1	0	0	
33.0625	0	0	1	0	0	
33.1912	0	0	1	0	0	
33.3198	0	0	1	0	0	
33.4485	0	0	1	0	0	
33.5771	0	0	1	0	0	
33.7058	0	0	1	0	0	
33.8344	0	0	1	0	0	
33.9631	0	0	1	0	0	
34.0917	0	0	1	0	0	
34.2204	0	0	1	0	0	
34.349	0	0	1	0	0	
34.4777	0	0	1	0	0	
34.6063	0	0	1	0	0	
34.735	0	0	1	0	0	
34.8636	0	0	1	0	0	
34.9923	0	0	1	0	0	
35.1209	0	0	1	0	0	
35.2496	0	0	1	0	0	
35.3782	0	0	1	0	0	
35.5068	0	0	1	0	0	
35.6355	0	0	1	0	0	
35.7641	0	0	1	0	0	
35.8928	0	0	1	0	0	
36.0214	0	0	1	0	0	
36.1501	0	0	1	0	0	
36.2787	0	0	1	0	0	
36.4074	0	0	1	0	0	
36.536	0	0	1	0	0	
36.6647	0	0	1	0	0	
36.7933	0	0	1	0	0	
36.922	0	0	1	0	0	
37.0506	0	0	1	0	0	
37.1793	0	0	1	0	0	
37.3079	0	0	1	0	0	
37.4366	0	0	1	0	0	
37.5652	0	0	1	0	0	
37.6939	0	0	1	0	0	
37.8225	0	0	1	0	0	
37.9512	0	0	1	0	0	
38.0798	0	0	1	0	0	
38.2085	0	0	1	0	0	
38.3371	0	0	1	0	0	
38.4658	0	0	1	0	0	
38.5944	0	0	1	0	0	
38.723	0	0	1	0	0	
38.8517	0	0	1	0	0	
38.9803	0	0	1	0	0	
39.109	0	0	1	0	0	
39.2376	0	0	1	0	0	
39.3663	0	0	1	0	0	
39.4949	0	0	1	0	0	
39.6236	0	0	1	0	0	
39.7522	0	0	1	0	0	
39.8809	0	0	1	0	0	
40.0095	0	0	1	0	0	
40.1382	0	0	1	0	0	
40.2668	0	0	1	0	0	
40.3955	0	0	1	0	0	
40.5241	0	0	1	0	0	
40.6528	0	0	1	0	0	
40.7814	0	0	1	0	0	
40.9101	0	0	1	0	0	
41.0387	0	0	1	0	0	
41.1674	0	0	1	0	0	
41.296	0	0	1	0	0	
41.4247	0	0	1	0	0	
41.5533	0	0	1	0	0	
41.682	0	0	1	0	0	
41.8106	0	0	1	0	0	
41.9392	0	0	1	0	0	
42.0679	0	0	1	0	0	
42.1965	0	0	1	0	0	
42.3252	0	0	1	0	0	
42.4538	0	0	1	0	0	
42.5825	0	0	1	0	0	
42.7111	0	0	1	0	0	
42.8398	0	0	1	0	0	
42.9684	0	0	1	0	0	
43.0971	0	0	1	0	0	
43.2257	0	0	1	0	0	
43.3544	0	0	1	0	0	
43.483	0	0	1	0	0	
43.6117	0	0	1	0	0	
43.7403	0	0	1	0	0	
43.869	0	0	1	0	0	
43.9976	0	0	1	0	0	
44.1263	0	0	1	0	0	
44.2549	0	0	1	0	0	
44.3836	0	0	1	0	0	
44.5122	0	0	1	0	0	
44.6409	0	0	1	0	0	
44.7695	0	0	1	0	0	
44.8982	0	0	1	0	0	
45.0268	0	0	1	0	0	
45.1554	0	0	1	0	0	
45.2841	0	0	1	0	0	
45.4127	0	0	1	0	0	
45.5414	0	0	1	0	0	
45.67	0	0	1	0	0	
45.7987	0	0	1	0	0	
45.9273	0	0	1	0	0	
46.056	0	0	1	0	0	
46.1846	0	0	1	0	0	
46.3133	0	0	1	0	0	
46.4419	0	0	1	0	0	
46.5706	0	0	1	0	0	
46.6992	0	0	1	0	0	
46.8279	0	0	1	0	0	
46.9565	0	0	1	0	0	
47.0852	0	0	1	0	0	
47.2138	0	0	1	0	0	
47.3425	0	0	1	0	0	
47.4711	0	0	1	0	0	
47.5998	0	0	1	0	0	
47.7284	0	0	1	0	0	
47.8571	0	0	1	0	0	
47.9857	0	0	1	0	0	
48.1144	0	0	1	0	0	
48.243	0	0	1	0	0	
48.3716	0	0	1	0	0	
48.5003	0	0	1	0	0	
48.6289	0	0	1	0	0	
48.7576	0	0	1	0	0	
48.8862	0	0	1	0	0	
49.0149	0	0	1	0	0	
49.1435	0	0	1	0	0	
49.2722	0	0	1	0	0	
49.4008	0	0	1	0	0	
49.5295	0	0	1	0	0	
49.6581	0	0	1	0	0	
49.7868	0	0	1	0	0	
49.9154	0	0	1	0	0	
50.0441	0	0	1	0	0	
50.1727	0	0	1	0	0	
50.3014	0	0	1	0	0	
50.43	0	0	2	0	0	
50.5587	0	0	2	0	0	
50.6873	0	0	2	0	0	
50.816	0	0	2	0	0	
50.9446	0	0	2	0	0	
51.0733	0	0	2	0	0	
51.2019	0	0	2	0	0	
51.3306	0	0	2	0	0	
51.4592	0	0	2	0	0	
51.5878	0	0	2	0	0	
51.7165	0	0	2	0	0	
51.8451	0	0	2	0	0	
51.9738	0	0	2	0	0	
52.1024	0	0	2	0	0	
52.2311	0	0	2	0	0	
52.3597	0	0	2	0	0	
52.4884	0	0	2	0	0	
52.617	0	0	2	0	0	
52.7457	0	0	2	0	0	
52.8743	0	0	2	0	0	
53.003	0	0	2	0	0	
53.1316	0	0	2	0	0	
53.2603	0	0	2	0	0	
53.3889	0	0	2	0	0	
53.5176	0	0	2	0	0	
53.6462	0	0	2	0	0	
53.7749	0	0	2	0	0	
53.9035	0	0	2	0	0	
54.0322	0	0	2	0	0	
54.1608	0	0	2	0	0	
54.2895	0	0	2	0	0	
54.4181	0	0	2	0	0	
54.5468	0	0	2	0	0	
54.6754	0	0	2	0	0	
54.804	0	0	2	0	0	
54.9327	0	0	2	0	0	
55.0613	0	0	2	0	0	
55.19	0	0	2	0	0	
55.3186	0	0	2	0	0	
55.4473	0	0	2	0	0	
55.5759	0	0	2	0	0	
55.7046	0	0	2	0	0	
55.8332	0	0	2	0	0	
55.9619	0	0	2	0	0	
56.0905	0	0	2	0	0	
56.2192	0	0	2	0	0	
56.3478	0	0	2	0	0	
56.4765	0	0	2	0	0	
56.6051	0	0	2	0	0	
56.7338	0	0	2	0	0	
56.8624	0	0	2	0	0	
56.9911	0	0	2	0	0	
57.1197	0	0	2	0	0	
57.2484	0	0	2	0	0	
57.377	0	0	2	0	0	
57.5057	0	0	2	0	0	
57.6343	0	0	2	0	0	
57.763	0	0	2	0	0	
57.8916	0	0	2	0	0	
58.0202	0	0	2	0	0	
58.1489	0	0	2	0	0	
58.2775	0	0	2	0	0	
58.4062	0	0	2	0	0	
58.5348	0	0	2	0	0	
58.6635	0	0	2	0	0	
58.7921	0	0	2	0	0	
58.9208	0	0	2	0	0	
59.0494	0	0	2	0	0	
59.1781	0	0	2	0	0	
59.3067	0	0	2	0	0	
59.4354	0	0	2	0	0	
59.564	0	0	2	0	0	
59.6927	0	0	2	0	0	
59.8213	0	0	2	0	0	
59.95	0	0	2	0	0	
60.0786	0	0	2	0	0	
60.2073	0	0	2	0	0	
60.3359	0	0	2	0	0	
60.4646	0	0	2	0	0	
60.5932	0	0	2	0	0	
60.7219	0	0	2	0	0	
60.8505	0	0	2	0	0	
60.9792	0	0	2	0	0	
61.1078	0	0	2	0	0	
61.2364	0	0	2	0	0	
61.3651	0	0	2	0	0	
61.4937	0	0	2	0	0	
61.6224	0	0	2	0	0	
61.751	0	0	2	0	0	
61.8797	0	0	2	0	0	
62.0083	0	0	2	0	0	
62.137	0	0	2	0	0	
62.2656	0	0	2	0	0	
62.3943	0	0	2	0	0	
62.5229	0	0	2	0	0	
62.6516	0	0	2	0	0	
62.7802	0	0	2	0	0	
62.9089	0	0	2	0	0	
63.0375	0	0	2	0	0	
63.1662	0	0	2	0	0	
63.2948	0	0	2	0	0	
63.4235	0	0	2	0	0	
63.5521	0	0	2	0	0	
63.6808	0	0	2	0	0	
63.8094	0	0	2	0	0	
63.9381	0	0	2	0	0	
64.0667	0	0	2	0	0	
64.1954	0	0	2	0	0	
64.324	0	0	2	0	0	
64.4526	0	0	2	0	0	
64.5813	0	0	2	0	0	
64.7099	0	0	2	0	0	
64.8386	0	0	2	0	0	
64.9672	0	0	2	0	0	
65.0959	0	0	2	0	0	
65.2245	0	0	2	0	0	
65.3532	0	0	2	0	0	
65.4818	0	0	2	0	0	
65.6105	0	0	2	0	0	
65.7391	0	0	2	0	0	
65.8678	0	0	2	0	0	
65.9964	0	0	2	0	0	
66.1251	0	0	2	0	0	
66.2537	0	0	2	0	0	
66.3824	0	0	2	0	0	
66.511	0	0	2	0	0	
66.6397	0	0	2	0	0	
66.7683	0	0	2	0	0	
66.897	0	0	2	0	0	
67.0256	0	0	2	0	0	
67.1543	0	0	2	0	0	
67.2829	0	0	2	0	0	
67.4116	0	0	2	0	0	
67.5402	0	0	2	0	0	
67.6688	0	0	2	0	0	
67.7975	0	0	2	0	0	
67.9261	0	0	2	0	0	
68.0548	0	0	2	0	0	
68.1834	0	0	2	0	0	
68.3121	0	0	2	0	0	
68.4407	0	0	2	0	0	
68.5694	0	0	2	0	0	
68.698	0	0	2	0	0	
68.8267	0	0	2	0	0	
68.9553	0	0	2	0	0	
69.084	0	0	2	0	0	
69.2126	0	0	2	0	0	
69.3413	0	0	2	0	0	
69.4699	0	0	2	0	0	
69.5986	0	0	2	0	0	
69.7272	0	0	2	0	0	
69.8559	0	0	2	0	0	
69.9845	0	0	2	0	0	
70.1132	0	0	2	0	0	
70.2418	0	0	2	0	0	
70.3705	0	0	2	0	0	
70.4991	0	0	2	0	0	
70.6278	0	0	2	0	0	
70.7564	0	0	2	0	0	
70.885	0	0	2	0	0	
71.0137	0	0	2	0	0	
71.1423	0	0	2	0	0	
71.271	0	0	2	0	0	
71.3996	0	0	2	0	0	
71.5283	0	0	2	0	0	
71.6569	0	0	2	0	0	
71.7856	0	0	2	0	0	
71.9142	0	0	2	0	0	
72.0429	0	0	2	0	0	
72.1715	0	0	2	0	0	
72.3002	0	0	2	0	0	
72.4288	0	0	2	0	0	
72.5575	0	0	2	0	0	
72.6861	0	0	2	0	0	
72.8148	0	0	2	0	0	
72.9434	0	0	2	0	0	
73.0721	0	0	2	0	0	
73.2007	0	0	2	0	0	
73.3294	0	0	2	0	0	
73.458	0	0	2	0	0	
73.5867	0	0	2	0	0	
73.7153	0	0	2	0	0	
73.844	0	0	2	0	0	
73.9726	0	0	2	0	0	
74.1012	0	0	2	0	0	
74.2299	0	0	2	0	0	
74.3585	0	0	2	0	0	
74.4872	0	0	2	0	0	
74.6158	0	0	2	0	0	
74.7445	0	0	2	0	0	
74.8731	0	0	2	0	0	
75.0018	0	0	2	0	0	
75.1304	0	0	2	0	0	
75.2591	0	0	2	0	0	
75.3877	0	0	2	0	0	
75.5164	0	0	2	0	0	
75.645	0	0	2	0	0	
75.7737	0	0	2	0	0	
75.9023	0	0	2	0	0	
76.031	0	0	2	0	0	
76.1596	0	0	2	0	0	
76.2883	0	0	2	0	0	
76.4169	0	0	2	0	0	
76.5456	0	0	2	0	0	
76.6742	0	0	2	0	0	
76.8029	0	0	2	0	0	
76.9315	0	0	2	0	0	
77.0602	0	0	2	0	0	
77.1888	0	0	2	0	0	
77.3174	0	0	2	0	0	
77.4461	0	0	2	0	0	
77.5747	0	0	2	0	0	
77.7034	0	0	2	0	0	
77.832	0	0	2	0	0	
77.9607	0	0	2	0	0	
78.0893	0	0	2	0	0	
78.218	0	0	2	0	0	
78.3466	0	0	2	0	0	
78.4753	0	0	2	0	0	
78.6039	0	0	2	0	0	
78.7326	0	0	2	0	0	
78.8612	0	0	2	0	0	
78.9899	0	0	2	0	0	
79.1185	0	0	2	0	0	
79.2472	0	0	2	0	0	
79.3758	0	0	2	0	0	
79.5045	0	0	2	0	0	
79.6331	0	0	2	0	0	
79.7618	0	0	2	0	0	
79.8904	0	0	2	0	0	
80.0191	0	0	2	0	0	
80.1477	0	0	2	0	0	
80.2764	0	0	2	0	0	
80.405	0	0	2	0	0	
80.5336	0	0	2	0	0	
80.6623	0	0	2	0	0	
80.7909	0	0	2	0	0	
80.9196	0	0	2	0	0	
81.0482	0	0	2	0	0	
81.1769	0	0	2	0	0	
81.3055	0	0	2	0	0	
81.4342	0	0	2	0	0	
81.5628	0	0	2	0	0	
81.6915	0	0	2	0	0	
81.8201	0	0	2	0	0	
81.9488	0	0	2	0	0	
82.0774	0	0	2	0	0	
82.2061	0	0	2	0	0	
82.3347	0	0	2	0	0	
82.4634	0	0	2	0	0	
82.592	0	0	2	0	0	
82.7207	0	0	2	0	0	
82.8493	0	0	2	0	0	
82.978	0	0	2	0	0	
83.1066	0	0	2	0	0	
83.2353	0	0	2	0	0	
83.3639	0	0	2	0	0	
83.4926	0	0	2	0	0	
83.6212	0	0	2	0	0	
83.7498	0	0	2	0	0	
83.8785	0	0	2	0	0	
84.0071	0	0	2	0	0	
84.1358	0	0	2	0	0	
84.2644	0	0	2	0	0	
84.3931	0	0	2	0	0	
84.5217	0	0	2	0	0	
84.6504	0	0	2	0	0	
84.779	0	0	2	0	0	
84.9077	0	0	2	0	0	
85.0363	0	0	2	0	0	
85.165	0	0	2	0	0	
85.2936	0	0	2	0	0	
85.4223	0	0	2	0	0	
85.5509	0	0	2	0	0	
85.6796	0	0	2	0	0	
85.8082	0	0	2	0	0	
85.9369	0	0	2	0	0	
86.0655	0	0	2	0	0	
86.1942	0	0	2	0	0	
86.3228	0	0	2	0	0	
86.4515	0	0	2	0	0	
86.5801	0	0	2	0	0	
86.7088	0	0	2	0	0	
86.8374	0	0	2	0	0	
86.966	0	0	2	0	0	
87.0947	0	0	2	0	0	
87.2233	0	0	2	0	0	
87.352	0	0	2	0	0	
87.4806	0	0	2	0	0	
87.6093	0	0	2	0	0	
87.7379	87.6843	0	3	0	-87.6843	
87.8666	87.6843	0	3	0	-87.6843	
87.9952	87.6843	0	3	0	-87.6843	
88.1239	87.6843	0	3	0	-87.6843	
88.2525	87.6843	0	3	0	-87.6843	
88.3812	87.6843	0	3	0	-87.6843	
88.5098	87.6843	0	3	0	-87.6843	
88.6385	87.6843	0	3	0	-87.6843	
88.7671	87.6843	0	3	0	-87.6843	
88.8958	87.6843	0	3	0	-87.6843	
89.0244	87.6843	0	3	0	-87.6843	
89.1531	87.6843	0	3	0	-87.6843	
89.2817	87.6843	0	3	0	-87.6843	
89.4104	87.6843	0	3	0	-87.6843	
89.539	87.6843	0	3	0	-87.6843	
89.6677	87.6843	0	3	0	-87.6843	
89.7963	87.6843	0	3	0	-87.6843	
89.925	87.6843	0	3	0	-87.6843	
90.0536	87.6843	0	3	0	-87.6843	
90.1822	87.6843	0	3	0	-87.6843	
90.3109	87.6843	0	3	0	-87.6843	
90.4395	87.6843	0	3	0	-87.6843	
90.5682	87.6843	0	3	0	-87.6843	
90.6968	87.6843	0	3	0	-87.6843	
90.8255	87.6843	0	3	0	-87.6843	
90.9541	87.6843	0	3	0	-87.6843	
91.0828	87.6843	0	3	0	-87.6843	
91.2114	87.6843	0	3	0	-87.6843	
91.3401	87.6843	0	3	0	-87.6843	
91.4687	87.6843	0	3	0	-87.6843	
91.5974	87.6843	0	3	0	-87.6843	
91.726	87.6843	0	3	0	-87.6843	
91.8547	87.6843	0	3	0	-87.6843	
91.9833	87.6843	0	3	0	-87.6843	
92.112	87.6843	0	3	0	-87.6843	
92.2406	87.6843	0	3	0	-87.6843	
92.3693	87.6843	0	3	0	-87.6843	
92.4979	87.6843	0	3	0	-87.6843	
92.6266	87.6843	0	3	0	-87.6843	
92.7552	87.6843	0	3	0	-87.6843	
92.8839	87.6843	0	3	0	-87.6843	
93.0125	87.6843	0	3	0	-87.6843	
93.1412	87.6843	0	3	0	-87.6843	
93.2698	87.6843	0	3	0	-87.6843	
93.3984	87.6843	0	3	0	-87.6843	
93.5271	87.6843	0	3	0	-87.6843	
93.6557	87.6843	0	3	0	-87.6843	
93.7844	87.6843	0	3	0	-87.6843	
93.913	87.6843	0	3	0	-87.6843	
94.0417	87.6843	0	3	0	-87.6843	
94.1703	87.6843	0	3	0	-87.6843	
94.299	87.6843	0	3	0	-87.6843	
94.4276	87.6843	0	3	0	-87.6843	
94.5563	87.6843	0	3	0	-87.6843	
94.6849	87.6843	0	3	0	-87.6843	
94.8136	87.6843	0	3	0	-87.6843	
94.9422	87.6843	0	3	0	-87.6843	
95.0709	87.6843	0	3	0	-87.6843	
95.1995	87.6843	0	3	0	-87.6843	
95.3282	87.6843	0	3	0	-87.6843	
95.4568	87.6843	0	3	0	-87.6843	
95.5855	87.6843	0	3	0	-87.6843	
95.7141	87.6843	0	3	0	-87.6843	
95.8428	87.6843	0	3	0	-87.6843	
95.9714	87.6843	0	3	0	-87.6843	
96.1001	87.6843	0	3	0	-87.6843	
96.2287	87.6843	0	3	0	-87.6843	
96.3574	87.6843	0	3	0	-87.6843	
96.486	87.6843	0	3	0	-87.6843	
96.6146	87.6843	0	3	0	-87.6843	
96.7433	87.6843	0	3	0	-87.6843	
96.8719	87.6843	0	3	0	-87.6843	
97.0006	87.6843	0	3	0	-87.6843	
97.1292	87.6843	0	3	0	-87.6843	
97.2579	87.6843	0	3	0	-87.6843	
97.3865	87.6843	0	3	0	-87.6843	
97.5152	87.6843	0	3	0	-87.6843	
97.6438	87.6843	0	3	0	-87.6843	
97.7725	87.6843	0	3	0	-87.6843	
97.9011	87.6843	0	3	0	-87.6843	
98.0298	87.6843	0	3	0	-87.6843	
98.1584	87.6843	0	3	0	-87.6843	
98.2871	87.6843	0	3	0	-87.6843	
98.4157	87.6843	0	3	0	-87.6843	
98.5444	87.6843	0	3	0	-87.6843	
98.673	87.6843	0	3	0	-87.6843	
98.8017	87.6843	0	3	0	-87.6843	
98.9303	87.6843	0	3	0	-87.6843	
99.059	87.6843	0	3	0	-87.6843	
99.1876	87.6843	0	3	0	-87.6843	
99.3163	87.6843	0	3	0	-87.6843	
99.4449	87.6843	0	3	0	-87.6843	
99.5736	87.6843	0	3	0	-87.6843	
99.7022	87.6843	0	3	0	-87.6843	
99.8308	87.6843	0	3	0	-87.6843	
99.9595	87.6843	0	3	0	-87.6843	
100.088	87.6843	0	3	0	-87.6843	
100.217	87.6843	0	3	0	-87.6843	
100.345	87.6843	0	3	0	-87.6843	
100.474	87.6843	0	3	0	-87.6843	
100.603	87.6843	0	3	0	-87.6843	
100.731	87.6843	0	3	0	-87.6843	
100.86	87.6843	0	3	0	-87.6843	
100.989	87.6843	0	3	0	-87.6843	
101.117	87.6843	0	3	0	-87.6843	
101.246	87.6843	0	3	0	-87.6843	
101.375	87.6843	0	3	0	-87.6843	
101.503	87.6843	0	3	0	-87.6843	
101.632	87.6843	0	3	0	-87.6843	
101.761	87.6843	0	3	0	-87.6843	
101.889	87.6843	0	3	0	-87.6843	
102.018	87.6843	0	3	0	-87.6843	
102.147	87.6843	0	3	0	-87.6843	
102.275	87.6843	0	3	0	-87.6843	
102.404	87.6843	0	3	0	-87.6843	
102.532	87.6843	0	3	0	-87.6843	
102.661	87.6843	0	3	0	-87.6843	
102.79	87.6843	0	3	0	-87.6843	
102.918	87.6843	0	3	0	-87.6843	
103.047	87.6843	0	3	0	-87.6843	
103.176	87.6843	0	3	0	-87.6843	
103.304	87.6843	0	3	0	-87.6843	
103.433	87.6843	0	3	0	-87.6843	
103.562	87.6843	0	3	0	-87.6843	
103.69	87.6843	0	3	0	-87.6843	
103.819	87.6843	0	3	0	-87.6843	
103.948	87.6843	0	3	0	-87.6843	
104.076	87.6843	0	3	0	-87.6843	
104.205	87.6843	0	3	0	-87.6843	
104.334	87.6843	0	3	0	-87.6843	
104.462	87.6843	0	3	0	-87.6843	
104.591	87.6843	0	3	0	-87.6843	
104.719	87.6843	0	3	0	-87.6843	
104.848	87.6843	0	3	0	-87.6843	
